,sentiment,sentiment:confidence,text
482,0,0.6739,aapl steve jobs emails featured apple ipod antitrust trial
483,0,0.6443,beating education market amid ipad slowdown
484,1,0.6804,even have courtesy reply said should have stayed with much better customer service from them
485,0,0.6884,steve jobs testify trial from beyond grave
486,0,0.636,simple rules young designers from legendary designer susan kare
487,0,0.6656,"sold both counts imho, going lower, bottom here also, aapl going"
488,0,1.0,companies growing faster than apple aapl
489,0,0.7177,aapl apple founder going into reality
490,0,0.7039,"apple price close, december 2014, apple aapl"
491,0,0.6971,announcement supporters criticized aapl 'following' samsung into large screen game
492,0,0.7244,we're here taking bluetooth calling whole level where
493,0,0.6505,"looking now, especially with declining sales, looks more like aapl just decided wanted samsung's piece"
494,1,1.0,thank fixing swift sourcekit crashes xcode life better now!
495,0,0.4939,where fuck this middle finger emoji ignore niggaz shit talk single sign
496,1,0.6542,cool! apple patents iphone drop protection mechanism that changes device angle freefall aapl applewatch
497,0,1.0,sign utterly broken wifi driver sitting desperate enough read email android phone
498,0,1.0,mobilefirst enterprise collaboration online game changer? doclens
499,0,1.0,hands with elgato smart power mophie powerstation plus external batteries blog aapl
500,1,0.6613,aapl moving towards more connectivity your everyday life future apple
501,0,1.0,knows someone that works worked cupertino? bayarea techies
502,1,0.5104,ipad innovation maintain what enjoyed when were young
503,0,1.0,sick petitioning
504,0,0.6318,need come with emojis perhaps that claw
505,0,1.0,apple releases final xcode blog aapl
506,0,0.6841,apple iphone infringe chinese company's patent aapl
507,0,1.0,apple heads trial over digital music claims aapl
508,0,1.0,chinese smartphone maker claims apple copied iphone design aapl android
509,0,1.0,contact anybody that sold iphone before? have questions can't find them google!!!
510,1,0.6544,goes aids awareness productred fuckaids every like this month will donate quarter
511,0,1.0,have group messages with same people
512,0,0.68,have group messages with same people
513,0,1.0,have group messages with same people
514,0,1.0,have group messages with same people
515,0,1.0,most searched company most searched platform?
516,1,1.0,love iphone6 mobilephone
517,0,1.0,learning about apple
518,0,1.0,aapl time start buying apple?
519,0,0.6752,"apple continues notification center widgets, asks 'drafts' remove note creation feature aapl"
520,0,0.7011,learning about ipod touch
521,0,0.6772,apple aapl news analysis apple (aapl) steve jobs consider himself above law?
522,0,1.0,"verr _cktes _cht iphone6s apple watch tuesday, december)"
523,0,0.6723,gets patent 2prevent cracked screens rotating falling iphones bigdocc
524,0,0.6812,have group messages with same people
525,1,1.0,love
526,0,0.6189,dismiss call when comes 'miss' that call can't notification accurately reflect action?
527,0,0.6971,agreed
528,0,1.0,sick your fucking shit
529,0,1.0,"introducing iglove, apple product allowing single handedly operate iphone"
530,0,0.7408,sets timetable (rather than chasing competition) focusing customerexperience
531,0,1.0,"today's show demand features policebodycameras opening toledo,"
532,0,0.7689,aapl thing everyone getting wrong when comes apple televis
533,0,0.7408,aapl steve jobs star witness apple ipod lawsuit steve jobs e1294712990453 aapl steve jobs
534,0,0.6538,mozilla planning release firefox future aapl
535,0,1.0,hang loose
536,0,0.6888,wheres lava lamp emoji?
537,0,0.7136,"you're going sell each other's stuff, provide each other with visibility into each other's order systems"
538,0,1.0,facebook dumbass deleted can't redownload cause says need ios7 suck fucking
539,0,0.6913,"final aapl putcallratios tuesday, december 2014"
540,0,0.6618,"final aapl putcallratios tuesday, december 2014 hamzei"
541,0,1.0,chill?
542,0,0.6731,"blog post final aapl putcallratios tuesday, december 2014"
543,0,0.6731,amazon (amzn) ecosystem biggest threat aapl stock amzn amazon (amzn) ecosystem biggest threat
544,0,1.0,shit together phone
545,0,0.6722,need ultra monster!
546,0,1.0,heard monster hebrew devil
547,0,0.6679,holds huh?
548,0,1.0,"aapl after hours buzz apple, evans farms more"
549,0,0.6587,"ultra red? have some research i've seen coffee, white, blue"
550,0,0.6678,autocorrect ruse
551,0,1.0,muted groupchat still notifications what hell
552,0,1.0,will give edward scissorhands length fingers? because then might able this!
553,0,0.8493,"sitting here waiting more than half hour 'appt' watching 'geniuses' talk crap about their customers open, nice"
554,1,0.651,loving carplay unit honda fit! works great just hope more apps make carplay! come
555,0,1.0,iphones future could save themselves when drop them aapl smhq
556,0,1.0,would nice could type more than sentence without computer freezing
557,0,0.6676,"final aapl putcallratios tuesday, december 2014"
558,0,0.6658,early signs liver damage strengthen your liver
559,0,1.0,"wrong with people? make easier delete contacts already, gosh damn it!!!"
560,0,0.7039,does clock disappear siri? it's super annoying when want alarm suddenly can't time
561,0,1.0,dear would like imac with touch screen more than watch
562,0,1.0,called musics arent playing jesus christ problematic
563,0,1.0,fuck fuck much hate
564,0,0.7244,"aapl emails, jobs determined keep ipod apple only"
565,0,0.6774,school district officially ends billion ipad initiative midst investigation aapl
566,0,1.0,will become immune bugs like become like people spend most your time with choosewisely
567,0,1.0,well imessage doesn't work thanks
568,0,1.0,next year goal apple free tired their
569,1,0.5194,"yep, only jump make from least good deals with"
570,0,0.7039,great just cracked screen dying battery thinking about trading
571,0,0.7246,patents active fall protection system that shifts iphones midair
572,1,0.8684,most innovative company 2014 innovation
573,0,1.0,also i've iphone days it's already broken shout
574,0,1.0,making french people (and being rude) their iphone 'call from anywhere' ad?! that's seemed
575,0,0.6723,thing everyone getting wrong when comes apple television aapl
576,0,1.0,future apple aapl
577,0,1.0,feeling creatively stifled current emoji selection
578,0,1.0,fuck bitches phones abrick stuck apple logo
579,1,0.6765,know raul just going love brand supplies! thank
580,0,1.0,"aapl 'buy' reiterated, target raised bank america merrill lynch aapl brief explanation here aapl"
581,0,1.0,"forget apple, here better tech stocks motley fool aapl"
582,0,1.0,"stock market today moving wmt, aapl, uber news money morning company reported more than"
583,0,1.0,morgan stanley sells apple aapl stock still aapl stock news morgan stanley sells apple
584,0,0.6644,good thing about waiting store 'appointment' that cleared backlog emails from inbox
585,0,0.3374,product hunters functional (and whimsical) keyboards ios8 forbes aapl
586,0,1.0,"move aside apple google, alibaba entering connected space forbes baba goog aapl"
587,0,1.0,imessage isn't working thanks
588,0,1.0,android
589,0,1.0,can't just phone
590,0,1.0,typo changing words together
591,0,0.6613,aapl analyst ratings last days positive median target upside) aapl
592,0,1.0,"could make iphone charger that lasts more than month? sincerely, broke high school student wants phone charged"
593,0,1.0,fuck apple allowing access camera when phone locked fuck fuck
594,0,1.0,"don't have emoji iphones? middle finger? it's almost 2015, step"
595,0,1.0,beginning think your products crap
596,0,1.0,iphone finally came after almost weeks don't think i'll forget this
597,0,0.7087,"aapl emails, steve jobs determined keep ipod apple only"
598,0,0.7222,need send iphone before cancel
599,0,1.0,this charger i've they gave wrong applesuport this wrongdoing give free
600,0,1.0,fuck
601,0,0.6528,liberals should protest corporate greed throw away their nifty products shutitdown dcferguson
602,0,0.7279,watch steve wozniak iphone6 magically unlock hotel room
603,0,1.0,dear apple this worse service ever
604,0,0.6731,"apple iphone7 release date speculations indicate sept 2015 launch, apple wednesday, december)"
605,0,0.7916,"since software updates, iphone, ipad ipod touch will charge royally fucked"
606,0,1.0,this really great charger that works well!
607,0,1.0,cheeky very cheeky dice though can't 'app store' it's description product
608,0,1.0,"should they'd emulation, characters, game content portfolios, brand recognition, developer contacts"
609,0,0.6525,"spotlight search search twitter app, selecting search results input 6plus"
610,0,0.6538,aapl ios8 browser share
611,0,1.0,your shit together with group chats ios8
612,0,0.6595,"then could they post twitter (nasdaq twtr), instagram (nasdaq shutterfly (nasdaq sfly)? shutitdown"
613,0,1.0,russia selling banned stevejobs tribute statue apple aapl iphone memorial bastards
614,0,1.0,fuck fucking phone fucking tripping fucking tired this fucking bullshit holding responsible
615,0,1.0,computer slow
616,0,1.0,computer slow
617,0,0.6747,"really need tweet back,"
618,0,0.6833,peterhewer iphone claimed copy chinese smartphone design ouch
619,1,1.0,love iphone5 need upgrade soon
620,0,0.4876,that's what saying!!!!
621,0,0.7908,what about penis emoji? sick implying that dick looks like eggplant
622,1,0.6758,love macbookpro best ever
623,0,1.0,there isn't puke emoji pissed
624,0,0.4682,pretty cute guys
625,0,0.6822,have pictures storage full together
626,0,1.0,have pictures storage full together
627,0,0.6579,aapl stock mini flash crash money morning nothing analysts suggested would make widely held
628,0,0.6474,apple's success made part 'payola scheme' apple (nasdaq aapl) recently reached
629,0,0.6613,that would brilliant! it's doesn't allow mozilla's better engine opensource
630,0,1.0,apples earbuds fucking weak they literally cannot withstand damn damage have wasted much money fuck
631,0,1.0,automatically capitalized tommy isn't?? need this autocorrectprobs
632,0,0.6513,should able name group texts that would great
633,0,0.6635,common somebody
634,0,0.6663,difficult qualify geniusbar appointment these days? unneccessary
635,0,1.0,have code?
636,0,1.0,"after hours buzz aapl, bobe more check which companies making headlines after bell tuesday"
637,1,0.738,even microsoft agrees iphone6 mind blowing aapl design product innovation mobile
638,0,0.6825,anyone logjn reorder tweets? have 2step auth don't share passwords said i've malware
639,0,1.0,dammit fuck
640,0,1.0,dammit fuck
641,0,0.6822,something cunt
642,0,1.0,fuck
643,0,0.6774,government accepts donations reduce national debt fact
644,0,1.0,principled truths eddy talks fortune apple appeals book price fixing judgment aapl
645,0,1.0,principled truths eddy talks fortune apple appeals book price fixing judgment aapl
646,0,1.0,could punch whoever came with commercials makeitstop ahhhhhhh
647,0,1.0,fuck
648,0,0.667,aapl tell apple patents save iphone from dropping breaking
649,0,1.0,catch fucking maverick wave iphone? didn't think surfsupsamsung
650,0,0.6605,there needs finger emoji pronto
651,0,0.6804,best steve jobs emails apple
652,0,1.0,dear please your awdl issues
653,0,1.0,android ios? aapl samsung aapl applepay apple goodmore givingtuesday stonersports 3yearsof5sos flashvsarrow stocks
654,0,0.6474,apple goes trial anti trust charges today aapl
